date,channel,country,platform,spend,impressions,clicks,installs,iap_revenue,user_id,metric_factor_01,metric_factor_02,metric_factor_03,metric_factor_04,metric_factor_05,metric_factor_06,metric_factor_07,metric_factor_08,metric_factor_09,metric_factor_10,metric_factor_11,metric_factor_12,metric_factor_13,metric_factor_14,metric_factor_15,metric_factor_16,metric_factor_17,metric_factor_18,metric_factor_19,metric_factor_20,metric_factor_21,metric_factor_22,metric_factor_23,metric_factor_24,metric_factor_25,metric_factor_26,metric_factor_27,metric_factor_28,metric_factor_29,metric_factor_30,metric_factor_31,metric_factor_32,metric_factor_33,metric_factor_34,metric_factor_35,metric_factor_36,metric_factor_37,metric_factor_38,metric_factor_39,metric_factor_40
2025-01-02,Facebook Ads,GBR,iOS,502.75,23200,1600,400,674.46,1,84.3991,83.1081,1.4657,55.0345,78.9494,59.9962,86.8687,41.6304,39.0425,83.8593,23.5761,0.4322,24.7787,56.1067,64.8307,59.709,94.0782,97.1076,24.9818,23.3775,84.0413,75.0304,28.4484,29.3421,15.9648,23.9403,89.1762,96.3486,18.8908,67.3009,37.3634,17.0336,83.5123,23.1155,83.625,83.2635,56.5379,1.076,78.9474,98.5244
2025-01-02,Facebook Ads,GBR,Android,126.02,7296,384,128,321.79,1,37.8356,66.7663,94.8537,49.1201,15.0274,54.5777,11.3712,85.5817,44.2688,52.491,33.7039,21.7283,92.5005,2.0173,87.2623,52.0292,37.5874,11.4127,22.9387,23.9741,32.5209,66.1112,3.8925,12.1712,59.4266,55.891,46.5104,50.6239,69.479,17.6086,7.4351,3.2611,26.219,92.9957,39.5848,87.4224,20.0554,39.844,5.005,65.5322
2025-01-02,Facebook Ads,CAN,iOS,138.4,11316,246,123,315.54,1,97.3406,71.5252,20.9085,6.8744,16.7836,40.1962,7.4998,95.7446,82.8569,97.8206,92.5851,28.8846,66.6074,10.6638,39.0486,0.9171,57.7219,39.904,50.5237,67.9218,28.4195,89.1178,22.2156,11.676,66.9741,4.9486,64.9307,64.9016,4.729,40.6222,89.7337,64.0347,93.7395,4.3327,38.4033,89.2992,69.4601,55.6401,85.8097,24.9838
2025-01-02,Facebook Ads,CAN,Android,552.13,24780,1260,420,632.01,1,49.0505,75.9724,52.4318,69.2321,40.5955,17.2592,78.2018,97.1941,92.6594,31.0713,73.4861,23.2365,2.9044,8.0592,46.5307,94.3174,94.0,77.3788,78.831,13.6517,25.9362,96.1312,73.9788,93.7028,10.7221,60.4302,87.7809,32.5193,98.3745,65.7616,43.3653,56.9087,98.4247,28.8995,69.055,33.4215,98.6212,38.611,96.953,81.156
2025-01-03,TikTok,USA,iOS,516.86,25284,903,301,987.61,1,63.9943,3.5664,59.9666,73.9897,80.7663,4.7244,9.8053,91.6309,40.5881,30.1355,33.5205,98.3516,95.7052,46.7523,52.231,18.6089,59.4462,5.8475,48.2356,89.337,40.9539,12.6798,96.3614,25.6864,2.2725,85.9576,29.475,2.2897,37.1168,5.6518,52.6844,36.5509,20.0288,62.8154,4.4907,32.9679,75.2781,90.0654,33.7633,24.7834
2025-01-03,TikTok,USA,Android,299.22,30420,676,338,1880.43,1,77.3714,49.8434,12.2763,99.6448,22.8775,20.0454,90.4735,11.8543,41.6185,87.9349,27.3889,73.3475,53.321,55.1042,36.367,66.6393,45.4115,91.2202,36.8074,28.6284,67.4323,84.8976,72.4391,34.802,16.722,29.6857,37.2868,37.6474,11.2238,19.7229,76.7073,28.3485,33.5601,63.1112,15.1835,9.9281,20.4632,32.792,16.5966,91.9122
2025-01-03,TikTok,DEU,iOS,315.25,13124,579,193,509.61,1,16.5981,8.6073,68.8779,0.3417,74.2095,31.3119,16.4533,32.4658,70.3242,49.2165,3.767,91.0888,61.9737,13.71,15.4381,54.1047,48.3983,7.5517,21.8068,10.9195,85.1837,97.5248,40.4756,71.8716,63.9842,87.2134,30.4096,50.713,4.4622,17.0993,98.4654,55.1765,54.1135,21.2685,32.8487,60.5035,59.0618,8.7953,60.7603,1.6141
2025-01-03,TikTok,DEU,Android,511.42,27258,1416,354,884.75,1,79.7078,85.7893,92.9137,22.8173,11.867,77.3075,19.7385,14.7374,87.4093,87.9129,86.9402,67.5827,49.5258,30.6958,43.2732,8.3249,71.6311,61.4829,9.8586,9.663,70.5171,30.81,34.4931,2.6493,54.0596,65.295,76.5309,74.2707,1.4463,56.5051,88.6158,88.432,22.9816,40.5858,10.0508,67.8509,5.2897,97.3129,32.7859,94.3816
2025-01-03,TikTok,FRA,iOS,447.29,27176,1032,344,725.43,1,58.9649,29.8505,90.229,4.1442,21.8614,92.9649,26.1828,59.9419,57.2711,39.4908,52.4465,7.8941,83.9075,74.419,49.1744,40.8491,6.1952,87.8842,31.5526,77.9801,21.4173,57.599,99.9742,75.451,54.7037,40.9443,25.9642,88.743,17.8201,7.9019,48.3177,96.3774,95.2385,41.1316,81.1488,5.39,78.0408,83.4243,55.2491,46.303
2025-01-03,TikTok,FRA,Android,374.91,20864,1304,326,637.78,1,69.6304,92.8298,30.8116,50.866,32.8547,20.5062,35.8653,3.6291,46.6402,85.2829,36.7206,95.5963,50.3945,54.9014,89.2374,9.4924,17.4295,6.572,84.6824,24.9428,4.3726,19.5509,76.768,0.3536,92.6656,52.4401,71.6347,95.0815,28.9719,0.4183,44.5531,18.2735,70.9377,38.2468,82.5779,88.5485,74.7042,58.2694,39.2356,44.6521
2025-01-03,TikTok,GBR,iOS,171.96,12213,414,207,589.45,1,55.0261,57.201,8.0416,69.2209,38.5511,98.1729,1.8319,61.5548,47.0116,8.701,93.5012,55.338,59.2706,79.3671,30.8699,8.5488,43.042,27.3936,70.6231,81.0959,27.4173,26.545,21.7307,85.0292,36.4303,26.8252,94.5606,10.6569,74.5403,31.1504,46.3305,30.7665,41.2947,38.3336,58.0073,69.5625,19.0446,87.8855,69.8978,81.9375
2025-01-03,TikTok,GBR,Android,413.35,15714,1164,291,787.64,1,72.7548,60.2438,58.9992,6.0871,66.0587,7.8176,19.5136,54.4168,25.4524,22.9052,76.6396,79.3477,2.3371,65.6483,16.8364,34.8112,3.4793,17.6757,81.2843,21.2754,25.6939,77.7368,92.4153,92.8786,3.6608,95.8987,76.0927,85.2953,37.0742,69.7122,61.8027,20.511,93.584,13.1193,2.0638,85.205,40.2308,26.8264,50.3263,59.9964
2025-01-03,TikTok,CAN,iOS,156.81,9348,328,164,576.07,1,77.2301,14.9078,41.2247,69.6076,55.5969,93.7289,39.76,71.1343,13.5454,90.3545,5.0006,86.2068,36.1282,5.0277,96.1358,86.7519,29.3147,89.2361,64.4612,70.5947,8.4544,99.4782,2.4481,36.9778,38.3938,81.2107,64.8791,4.5858,88.1624,6.2629,45.7807,42.231,60.0157,82.5361,54.501,93.1382,47.1187,17.9756,38.1275,74.2366
2025-01-03,TikTok,CAN,Android,531.72,26264,1176,392,891.04,1,21.3582,52.4506,54.2496,98.6551,95.7799,9.7232,90.0626,83.2597,42.1565,76.0006,83.1443,86.0587,57.1207,99.6598,73.9648,66.5032,22.2054,46.5904,92.0567,82.8258,57.5212,31.0094,93.6125,2.129,56.6336,40.597,37.8098,76.9527,35.7833,45.4751,67.3897,78.6886,77.3268,2.7536,19.4723,0.117,14.6611,94.3693,43.1523,6.0034
2025-01-03,Google Ads,USA,iOS,267.17,16400,600,200,716.59,1,93.544,34.8522,69.8533,18.3218,72.7176,21.702,51.659,94.0262,95.4726,6.4652,50.8657,85.2083,46.262,36.1792,98.06,47.9495,10.728,52.2432,76.1418,69.4802,39.5358,10.7403,89.6414,79.5382,66.3982,49.3229,91.008,8.9105,59.826,51.3776,36.205,25.1932,27.9407,18.3793,43.9128,95.8538,64.0736,48.1622,65.0965,64.7785
2025-01-03,Google Ads,USA,Android,132.13,12851,543,181,528.97,1,46.5594,71.6282,44.1571,94.6939,82.0441,27.8334,10.9053,18.7386,89.366,25.7256,18.3359,84.8504,28.2843,68.4029,59.9463,97.0765,54.8321,27.1393,98.1799,11.0068,3.9877,33.0205,31.7516,25.0068,93.8284,28.9787,20.2798,73.4626,59.6838,36.2183,54.21,10.5082,61.9814,9.3887,79.9382,63.8267,27.3348,88.1575,37.4327,86.0406
2025-01-03,Google Ads,DEU,iOS,464.69,16491,956,239,560.79,1,78.6152,47.8156,76.5911,52.2006,34.0099,4.741,48.986,81.2947,43.3751,25.3996,91.4322,54.7077,19.9171,75.5471,33.9083,85.4917,27.4413,29.8669,67.4395,84.0678,93.1874,91.2392,76.5117,11.742,91.007,17.2081,19.0102,92.5958,39.2397,62.8142,99.7459,80.2161,47.7703,5.8447,26.0943,50.2677,15.195,59.1902,32.6838,64.5135
2025-01-03,Google Ads,DEU,Android,128.72,5200,200,100,297.09,1,87.4572,6.3516,60.3035,70.4995,2.3149,86.6151,76.7845,30.2826,3.7453,9.959,13.4369,55.0639,14.9676,46.496,29.1009,10.2948,61.5608,88.9946,61.9515,82.7337,99.2427,88.4699,9.7747,66.1334,57.1999,96.8884,28.8689,42.0528,78.551,36.902,39.3988,93.7875,21.7969,70.4089,12.2487,33.3348,20.7312,7.9482,91.5289,46.7208
2025-01-03,Google Ads,FRA,iOS,309.9,19090,920,230,634.67,1,19.2405,71.669,54.0423,82.5773,11.3151,80.1962,24.4643,61.5431,68.7776,35.4784,94.7732,19.2691,14.5681,64.7064,12.8383,81.3082,43.3017,81.0698,75.2127,77.1501,51.1363,92.1885,34.73,5.773,95.6385,82.9426,79.5686,34.7739,5.6297,3.7241,43.1183,96.2679,72.6585,70.5433,9.6453,4.5514,79.4389,3.5145,85.744,79.4118
2025-01-03,Google Ads,FRA,Android,301.0,17216,538,269,800.42,1,33.2644,6.2995,54.7858,62.0739,86.9289,77.9673,91.6741,89.4297,90.2245,12.9475,7.3125,50.9849,7.4874,22.3054,77.7775,41.7116,75.9558,69.0591,95.6475,58.0364,68.5245,5.2257,47.2256,44.8843,64.1581,44.2657,49.9226,46.95,4.7095,13.198,74.0706,78.6874,70.0187,45.5883,98.6171,43.9656,58.5499,26.8427,18.0769,26.2256
2025-01-03,Google Ads,GBR,iOS,520.44,24003,762,381,875.1,1,14.2756,42.5598,27.5983,2.3914,15.1217,17.6073,75.7402,31.7722,67.487,23.4433,22.3372,43.7834,65.4031,63.4412,6.5305,0.0255,85.5957,66.3771,80.8929,61.3257,54.344,51.6804,12.6535,81.4446,21.3688,6.9479,73.8478,18.6283,79.9368,10.619,61.7001,59.0672,52.9143,19.1385,19.5086,24.0029,23.0482,4.4496,13.5748,55.5415
2025-01-03,Google Ads,GBR,Android,259.15,21988,956,239,662.38,1,61.3863,99.7894,60.2183,27.6479,59.0018,11.2579,80.1831,82.1035,93.0694,86.3956,82.2987,41.6726,45.6103,56.1644,79.0779,67.0215,5.1688,40.0841,44.0574,13.4963,5.9492,78.9985,44.4013,82.9642,73.5093,43.3348,13.8007,55.1708,4.2798,1.5585,47.0357,61.6266,13.168,5.2505,36.695,6.5886,54.3471,0.9162,73.2514,8.1842
2025-01-03,Google Ads,CAN,iOS,174.56,11132,484,121,256.81,1,80.8305,61.6381,34.9157,60.2835,67.7915,96.6522,14.0999,79.5406,36.8949,46.9595,28.1649,84.399,49.17,76.4784,95.5626,13.1655,22.0618,27.3809,6.7872,27.4804,28.8116,73.7815,24.4153,64.5064,23.3331,89.371,28.7596,71.6838,58.4008,74.2547,4.0415,83.4025,32.1249,11.415,78.1893,99.1194,24.1728,15.3568,91.5211,14.8327
2025-01-03,Google Ads,CAN,Android,322.43,32524,692,346,806.86,1,31.8286,91.1643,71.5134,58.4564,2.6294,95.9638,8.0104,73.9552,53.9976,7.7091,39.3405,3.1817,88.4968,45.7219,34.4183,7.3877,16.2357,9.4352,75.4623,4.4985,18.2552,5.1148,48.5989,14.8517,60.2409,43.185,29.7399,77.9347,7.828,16.5613,10.7458,86.0399,85.1382,50.7369,45.125,38.8982,21.6511,49.2753,61.9289,51.6726
2025-01-03,Facebook Ads,USA,iOS,226.36,11468,376,188,543.46,1,86.446,97.9341,38.7216,87.579,23.765,42.7641,54.3819,97.5027,80.0525,17.7128,81.653,40.9445,66.7247,31.4846,64.6808,67.7622,35.3239,90.0831,16.8008,4.03,73.252,24.4169,61.2946,92.6826,89.5258,87.0604,84.3387,77.0119,62.0856,11.3088,74.3721,82.7366,63.361,99.6732,89.8237,24.9763,30.4898,98.1914,27.177,75.6102
2025-01-03,Facebook Ads,USA,Android,243.69,25092,1224,306,1064.55,1,5.5148,52.8325,91.729,78.0811,63.3114,36.3065,44.4877,38.41,87.5745,38.6733,33.7611,95.7068,63.918,4.5814,63.3631,17.8714,90.9838,36.4303,61.9991,59.1345,9.265,50.0755,66.7327,51.2687,91.5914,75.2602,26.9518,41.6817,95.2931,7.1252,47.5237,47.199,32.8751,76.1498,21.5218,50.984,29.955,45.8582,3.5608,81.4587
2025-01-03,Facebook Ads,DEU,iOS,574.21,15400,616,308,501.76,1,2.7479,69.6267,59.5442,51.2088,68.3942,64.8995,5.9104,61.0807,38.0846,48.0336,23.709,55.2071,32.261,97.4,14.006,71.6386,49.4623,29.1751,69.8767,49.0479,83.7268,70.6044,94.6451,20.811,21.0709,66.2726,57.6383,80.3456,95.5614,75.7216,31.5889,14.9845,39.0391,95.4832,14.5598,0.1462,46.5848,19.7405,59.9966,68.097
2025-01-03,Facebook Ads,DEU,Android,141.04,6930,252,126,305.31,1,14.6174,93.8797,75.1309,79.7388,45.3628,23.2151,32.212,69.9264,34.8151,76.912,18.8049,22.3453,95.6409,27.5212,74.323,64.592,83.1112,16.0112,67.6181,47.1676,57.2981,30.1374,68.6866,0.8312,34.6866,77.8815,95.7238,36.1798,20.4628,78.1715,93.5901,46.7673,97.6635,97.4309,48.3069,44.1195,55.4452,25.2321,37.9031,36.7183
2025-01-03,Facebook Ads,FRA,iOS,574.39,46636,2096,524,1198.7,1,88.3737,17.6439,53.3842,42.9954,11.7619,89.3837,15.7383,48.939,71.3777,57.708,23.2139,7.6481,28.2953,36.6651,4.755,20.0871,21.4968,25.8488,6.5628,93.6499,10.8346,31.6639,97.3315,44.0186,75.3588,45.1137,23.2592,50.0728,23.7267,62.3859,94.5123,26.481,57.5038,57.3172,27.9942,99.3747,5.1269,82.355,99.5481,58.9718
2025-01-03,Facebook Ads,FRA,Android,222.41,12800,600,200,406.75,1,94.643,62.0696,39.7901,21.4768,71.6806,59.4851,58.8656,55.0566,56.327,98.2906,28.6567,99.1543,21.6989,45.736,51.8799,76.1118,40.4526,79.1194,46.9403,92.877,66.3835,3.149,48.9164,22.8469,22.782,5.7525,40.522,28.5425,53.4562,97.4997,31.5379,47.4594,5.1285,21.2459,99.5332,0.2083,26.8147,79.92,13.8207,34.8369
2025-01-03,Facebook Ads,GBR,iOS,243.54,14940,332,166,291.26,1,56.2703,44.8238,83.6514,30.8037,49.1332,88.3858,82.8391,23.4628,26.2068,61.4939,49.7807,15.965,56.2381,35.2559,26.8319,13.9871,97.5061,51.0259,14.6232,44.8952,89.633,92.2843,54.718,35.845,15.4045,18.8718,82.3532,21.1306,13.3067,2.4135,38.5657,45.7504,65.4433,42.2826,13.195,23.4063,71.9274,67.4987,37.1059,30.8467
2025-01-03,Facebook Ads,GBR,Android,491.07,14382,564,282,516.58,1,47.1701,75.3131,74.6873,72.9314,76.1927,57.2649,88.2429,12.6631,54.0407,3.4125,33.5563,60.3173,5.0222,62.0003,50.5469,35.0531,93.469,83.5079,98.8033,50.9953,58.3639,40.663,36.926,29.1513,96.8285,83.7671,78.0907,82.1005,98.4109,86.7924,6.4203,33.3102,54.1557,50.0682,57.9546,59.583,35.2585,41.1203,34.185,38.5215
2025-01-03,Facebook Ads,CAN,iOS,185.35,15229,314,157,334.86,1,98.4385,70.7343,84.3828,89.9615,58.8921,27.4723,7.1179,22.5671,76.0212,13.028,75.7952,58.2233,66.9409,85.972,20.3339,35.7269,10.2653,87.8356,78.2226,12.8407,58.9198,29.1007,78.5106,94.5028,25.4973,17.6952,48.9889,28.8117,65.8899,18.4298,80.9637,14.1048,38.2593,96.3593,64.7409,61.2185,74.9831,79.9732,97.6661,71.4959
2025-01-03,Facebook Ads,CAN,Android,394.64,15200,608,304,534.67,1,10.3385,79.7168,36.0486,50.31,86.7442,39.2822,10.871,48.224,20.7465,64.1681,93.5345,13.9935,8.3136,99.9822,64.8855,46.1532,79.5302,42.07,31.8279,73.5429,57.3734,71.7284,67.2355,88.6422,66.4712,79.2929,27.967,87.0242,31.1248,79.3261,38.8405,87.0521,14.4844,44.8953,63.941,82.8855,41.1041,35.2575,77.8986,71.4823
2025-01-04,TikTok,USA,iOS,517.85,18005,1108,277,778.96,1,6.9691,64.7775,96.2441,36.8532,46.5845,78.3426,7.6968,21.9747,24.6446,89.0443,22.5594,43.6261,39.197,94.501,20.9029,17.0831,23.8732,90.682,74.9476,59.3678,79.4472,18.6655,77.1397,47.7566,84.4781,40.6132,11.593,42.4674,68.3598,97.9952,15.9798,18.4464,13.0168,34.8686,54.6989,83.4472,87.4111,88.6882,24.4435,66.6022
2025-01-04,TikTok,USA,Android,395.1,15476,876,292,1048.19,1,57.3318,58.1688,49.0005,99.5564,99.2177,36.0304,48.1039,20.3542,69.0377,68.977,6.1534,39.4281,67.1719,57.5671,11.1387,60.2636,16.4059,21.0259,2.8788,24.5464,54.2379,22.8464,5.0308,37.9478,63.311,51.5061,65.8672,84.6521,7.322,81.1899,84.0605,70.8922,59.7182,31.21,86.0,77.9984,53.8637,16.2088,78.0526,35.7632
2025-01-04,TikTok,DEU,iOS,537.34,21080,1020,340,641.66,1,28.8297,6.6562,98.9047,31.6834,86.5816,13.5427,17.4998,22.333,80.8474,99.4772,67.3976,47.5449,87.8099,8.5532,95.0216,89.626,0.4827,97.9623,35.6932,57.8281,61.9826,76.7155,72.5237,92.2534,38.7347,15.6652,10.4372,5.9025,4.0588,32.2898,17.2702,62.4739,62.4457,37.8044,27.9912,51.9944,23.0947,11.0126,67.5132,53.9322
2025-01-04,TikTok,DEU,Android,274.07,14175,450,225,645.29,1,71.5042,47.3624,65.8817,5.1911,57.4242,1.4697,62.1687,86.3469,24.8147,88.3879,87.1239,16.6444,16.7024,41.2466,96.7386,61.2457,11.1722,34.9966,87.7367,10.6337,84.7559,82.0414,11.7574,33.5094,0.1395,0.5984,12.5194,23.7452,1.3789,89.9283,74.9619,33.9236,31.1164,83.3128,22.4068,13.1814,67.7014,53.401,17.7647,84.9216
2025-01-04,TikTok,FRA,iOS,385.08,13632,426,213,474.94,1,45.4943,11.6425,15.647,45.2696,0.0113,73.2424,94.0499,80.8798,71.3614,53.557,85.3054,47.001,37.7965,0.5807,12.7991,60.7337,72.6299,89.1799,71.9934,21.0653,0.2903,76.7996,67.7189,46.1608,43.8486,28.8102,75.0537,55.1313,44.9225,58.0037,60.1787,62.827,91.3781,37.605,4.3223,71.9514,31.9367,73.9588,18.6727,43.2864
2025-01-04,TikTok,FRA,Android,369.15,35956,1616,404,874.81,1,26.1415,65.5304,53.0197,37.8875,3.3384,19.6115,82.6872,53.9238,93.7675,4.9058,30.4893,82.9773,87.8596,51.5767,84.9912,81.5048,64.3726,75.7417,45.1587,76.8384,20.2975,49.1998,28.1473,48.836,64.4216,78.3997,15.6059,66.7327,36.8736,31.1057,0.1164,22.6561,56.3706,56.9615,18.0081,99.1841,90.9181,83.0178,93.9664,33.3653
2025-01-04,TikTok,GBR,iOS,290.59,16016,924,308,1112.26,1,87.5202,91.5398,20.1786,26.5048,56.7459,30.058,38.6886,39.7487,67.7221,69.5642,63.159,2.3306,19.3245,0.3009,82.5105,41.7378,14.5261,71.8995,83.4696,12.77,97.8956,2.4951,48.5254,28.2197,38.1696,69.3439,34.2833,11.4625,97.6721,73.8519,23.6217,18.3917,52.1805,23.0469,64.1171,93.1621,68.805,3.0391,25.915,41.7405
2025-01-04,TikTok,GBR,Android,146.89,10080,576,144,191.44,1,73.4201,81.952,59.6048,36.4592,83.5002,14.3191,20.2783,33.7725,50.8733,11.072,76.0112,58.1345,5.7039,34.012,15.0757,82.1925,24.053,26.1238,1.1069,16.4149,86.6573,65.6747,39.9226,36.6444,77.0329,23.5241,51.7552,88.6994,5.3372,6.6892,4.6222,84.8391,28.038,39.2777,29.1907,14.4955,49.7457,88.07,4.8639,20.8573
2025-01-04,TikTok,CAN,iOS,300.85,10584,784,196,485.83,1,64.9103,77.3584,45.6335,15.6884,72.7642,1.4206,40.1018,77.5514,43.4133,16.4046,35.8956,68.4886,51.4244,12.2969,71.3357,22.2128,24.9731,40.2796,72.3576,60.1806,3.3014,92.9453,57.1576,77.5056,95.819,32.5852,12.7232,80.3853,40.3266,68.1094,2.4694,44.0813,99.4817,59.889,25.0168,25.1547,81.8925,64.2525,66.1771,30.3087
2025-01-04,TikTok,CAN,Android,558.08,19278,756,378,1334.36,1,69.9371,69.0051,85.9878,70.3894,22.1035,62.9502,15.7797,5.2229,0.2248,15.0384,12.8035,56.2832,13.3294,49.5741,95.4067,12.1552,58.936,78.2883,70.9627,12.3594,39.5311,70.6897,56.8648,52.1731,66.6117,11.2641,41.0791,31.0163,92.2864,45.8739,90.3991,42.8314,11.8718,32.5215,7.3517,96.7505,73.9268,47.334,83.2001,40.6384
2025-01-04,Google Ads,USA,iOS,190.5,19404,1008,252,638.71,1,90.5086,78.2854,68.3256,74.8822,98.7606,51.5455,95.713,24.9566,57.3447,38.0302,73.8412,77.1516,25.0866,12.5274,10.206,39.108,89.9848,86.271,91.6207,79.3641,55.7499,3.356,34.2493,58.9992,54.7499,24.7728,32.5644,24.1322,74.9995,74.81,55.2897,1.9318,50.1647,24.4061,66.9403,66.2153,84.3484,78.0573,53.3178,45.7934
2025-01-04,Google Ads,USA,Android,515.35,39402,1592,398,1505.43,1,11.6872,8.9371,78.8242,61.0689,54.964,75.8305,40.7187,79.7588,6.1319,33.9392,46.5477,7.0941,97.2251,9.1592,76.9011,33.7719,46.2292,49.8188,60.1726,70.1294,45.2898,10.1994,81.7127,95.897,20.4479,15.7199,72.1974,37.203,61.972,55.0062,99.6868,7.0355,67.3047,56.7072,87.2028,37.3608,71.0591,40.2998,3.6144,70.3933
2025-01-04,Google Ads,DEU,iOS,382.01,24156,976,244,703.12,1,8.0389,93.4794,13.6141,19.473,40.5048,71.212,62.1065,35.2565,29.0413,13.5527,52.2531,63.027,77.7476,28.705,94.636,31.5354,68.1636,3.7318,81.3507,2.2502,10.0823,89.1495,16.2697,85.5852,98.7531,0.9078,96.437,99.8355,15.0602,36.8895,99.9098,22.2146,43.4144,5.1576,40.7384,36.2609,31.0191,70.0186,91.1818,53.6766
2025-01-04,Google Ads,DEU,Android,121.06,6688,228,76,133.79,1,38.6178,28.3752,25.5047,88.6254,44.9809,62.1818,2.7679,28.631,57.7781,57.2338,47.2206,42.3688,61.476,70.4022,75.6112,93.8475,56.2787,53.5878,97.5231,89.3264,35.5948,72.1332,22.1851,74.538,87.0666,33.0413,65.7036,82.8257,46.133,66.6209,67.3627,83.2726,32.4194,89.2874,74.8647,90.4879,83.3262,79.4616,44.5373,59.8452
2025-01-04,Google Ads,FRA,iOS,224.37,20758,642,214,352.5,1,40.6382,43.4605,80.2738,11.474,77.0641,35.6385,32.3612,29.5588,42.7607,77.5081,14.3013,85.0321,40.404,16.5648,65.2092,93.6736,92.4683,60.9631,93.0339,92.1206,34.7406,5.0992,46.7477,69.309,76.7571,40.8498,20.4215,87.5114,85.9292,28.8599,9.9619,54.1859,99.9723,82.834,22.7523,79.9867,36.5164,64.6492,21.6764,6.7074
2025-01-04,Google Ads,FRA,Android,356.34,18972,816,204,433.84,1,96.9038,78.5125,42.6075,48.5881,73.4494,98.9563,58.3045,45.7599,67.6212,3.638,95.9868,92.7734,43.2699,66.199,53.698,38.2741,65.2026,54.7611,92.8431,54.4282,81.1606,92.0232,20.8364,97.2129,28.3733,7.1262,17.0844,39.7901,4.1988,81.0887,8.1146,59.0525,89.6554,91.3491,45.0768,77.7328,67.8453,97.0527,72.9154,3.475
2025-01-04,Google Ads,GBR,iOS,268.73,13125,350,175,470.92,1,62.4468,57.6311,61.385,59.2317,64.942,45.3909,12.8485,0.652,22.5903,23.7516,73.0051,83.8246,83.0808,85.7242,45.4404,30.3215,39.0108,54.439,64.041,95.1928,66.0693,59.4101,37.9125,65.9065,75.74,98.282,43.6656,75.6535,99.5399,11.1208,45.7826,16.2947,81.9734,51.2896,57.2222,67.9352,95.5648,74.7745,56.3886,38.1565
2025-01-04,Google Ads,GBR,Android,429.7,14982,454,227,579.75,1,83.0696,11.506,93.6688,12.7818,74.3362,51.1563,99.8577,57.8637,62.1897,47.2273,25.8997,92.452,27.7281,11.6125,53.8851,11.197,85.9323,54.3242,81.448,57.1816,98.0881,21.8857,39.2146,40.5642,97.4037,41.6166,8.0242,42.8338,28.8393,35.9124,36.2389,98.7919,35.929,48.3406,57.2629,23.5311,46.1202,93.4118,93.4627,98.9561
2025-01-04,Google Ads,CAN,iOS,212.48,11592,414,138,227.08,1,4.5212,56.5803,60.2118,53.357,54.734,94.9635,53.3563,18.6042,66.9466,31.7413,95.6638,96.1015,18.3864,3.8219,36.2451,97.5986,86.4085,70.9828,28.643,98.773,38.0336,28.1006,24.1999,12.7492,64.5121,44.9754,9.5207,79.9046,9.6152,2.1181,74.9604,13.9713,86.9851,70.4575,74.9525,91.2094,88.6395,41.7576,85.0007,54.7354
2025-01-04,Google Ads,CAN,Android,554.72,21255,654,327,751.39,1,24.7782,62.0578,22.5317,37.8733,27.0922,59.1242,46.1435,72.6081,1.7564,33.1419,23.7104,2.2683,71.8191,40.9155,61.5139,76.2696,56.0168,26.378,38.1542,96.6864,42.3287,34.9004,57.4637,76.3263,74.6414,5.7324,28.7278,26.5807,93.3724,39.6056,14.3423,54.7793,17.1543,80.6006,78.0954,21.3982,82.2938,46.4347,84.1258,16.4209
2025-01-04,Facebook Ads,USA,iOS,179.12,10902,474,158,610.65,1,28.4003,84.55,8.1354,62.4922,55.3456,10.7311,89.1614,65.3917,17.0122,99.0146,74.4942,97.3244,47.9499,87.4909,22.8109,30.2992,70.793,52.9612,68.9632,98.0521,66.5481,78.2075,74.8547,99.7008,74.4404,50.6844,37.8535,45.204,73.1447,77.9384,63.9726,34.4205,31.7754,5.1557,75.3473,62.4631,31.728,81.7171,8.0021,54.874
2025-01-04,Facebook Ads,USA,Android,563.75,40581,1503,501,1586.67,1,48.393,5.9894,9.1567,4.938,96.718,46.0075,6.3187,24.7455,2.5724,35.3855,89.449,64.3245,93.4438,83.4979,40.7738,45.4377,90.8196,64.1337,16.176,26.1476,76.8754,20.335,85.088,58.8945,62.892,72.4303,0.2175,7.9924,17.8596,91.5214,62.7517,6.3877,60.2963,72.396,31.6159,35.153,63.0451,85.198,87.4236,31.4613
2025-01-04,Facebook Ads,DEU,iOS,197.24,9486,459,153,281.27,1,92.7431,80.0742,21.6345,82.399,18.8638,71.4346,46.9778,35.1596,7.46,47.9311,50.7647,50.2683,12.7559,91.0476,45.9895,16.6631,92.2293,67.5571,13.0042,48.0538,60.5115,62.0569,53.5014,5.0746,64.8239,69.6933,56.0326,69.9724,60.5278,6.1374,79.6157,26.9127,84.3106,69.4175,5.8654,98.8746,52.193,48.3456,1.5323,87.2612
2025-01-04,Facebook Ads,DEU,Android,217.14,11635,358,179,533.64,1,58.9044,43.9375,68.1387,5.251,96.8151,41.1215,26.9195,95.2872,3.4507,9.9776,4.9538,35.7939,7.4245,42.5211,12.5539,56.0828,35.2295,83.6761,10.3208,48.5557,23.4883,62.1413,22.7696,53.0119,62.3586,49.282,78.2451,56.2919,54.8858,22.4088,69.2334,40.4457,63.7084,36.4553,27.7172,60.161,98.5933,34.7941,47.7149,86.9504
